               epoch,      train_box_loss,      train_obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
1087,0.062116,0.059327,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025882,0.0025882,0.0025882
1088,0.062682,0.064692,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025811,0.0025811,0.0025811
1089,0.069977,0.078623,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025739,0.0025739,0.0025739
1090,0.063112,0.088671,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025667,0.0025667,0.0025667
1091,0.066068,0.08113,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025596,0.0025596,0.0025596
1092,0.064026,0.066902,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025525,0.0025525,0.0025525
1093,0.064537,0.083353,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025454,0.0025454,0.0025454
1094,0.063084,0.079996,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025383,0.0025383,0.0025383
1095,0.06077,0.055681,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025312,0.0025312,0.0025312
1096,0.061876,0.077726,0,0.33783,0.30421,0.23821,0.085868,0.086755,0.1152,0,0.0025241,0.0025241,0.0025241
1097,0.06128,0.067048,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.002517,0.002517,0.002517
1098,0.061419,0.074318,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.00251,0.00251,0.00251
1099,0.063615,0.064071,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0025029,0.0025029,0.0025029
1100,0.069469,0.091737,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024959,0.0024959,0.0024959
1101,0.063126,0.092685,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024889,0.0024889,0.0024889
1102,0.061006,0.081562,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024819,0.0024819,0.0024819
1103,0.068956,0.077668,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024749,0.0024749,0.0024749
1104,0.067571,0.070459,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.002468,0.002468,0.002468
1105,0.060134,0.079925,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.002461,0.002461,0.002461
1106,0.063718,0.083404,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024541,0.0024541,0.0024541
1107,0.061704,0.064862,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024471,0.0024471,0.0024471
1108,0.064288,0.067466,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024402,0.0024402,0.0024402
1109,0.05883,0.066009,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024333,0.0024333,0.0024333
1110,0.070554,0.10743,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024264,0.0024264,0.0024264
1111,0.066396,0.07296,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024195,0.0024195,0.0024195
1112,0.064648,0.10083,0,0.34634,0.30572,0.24041,0.076231,0.086627,0.11546,0,0.0024127,0.0024127,0.0024127
1113,0.063186,0.057599,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0024058,0.0024058,0.0024058
1114,0.06344,0.078927,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.002399,0.002399,0.002399
1115,0.062986,0.096481,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023922,0.0023922,0.0023922
1116,0.060263,0.066947,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023854,0.0023854,0.0023854
1117,0.05787,0.076674,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023786,0.0023786,0.0023786
1118,0.064417,0.089943,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023718,0.0023718,0.0023718
1119,0.061298,0.083393,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.002365,0.002365,0.002365
1120,0.057735,0.070923,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023583,0.0023583,0.0023583
1121,0.061405,0.070483,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023515,0.0023515,0.0023515
1122,0.066838,0.080524,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023448,0.0023448,0.0023448
1123,0.060669,0.080449,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023381,0.0023381,0.0023381
1124,0.063422,0.090153,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023314,0.0023314,0.0023314
1125,0.055544,0.052435,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023247,0.0023247,0.0023247
1126,0.063407,0.075147,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.002318,0.002318,0.002318
1127,0.063506,0.070535,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023114,0.0023114,0.0023114
1128,0.064254,0.075119,0,0.40446,0.28846,0.26995,0.072831,0.085865,0.11603,0,0.0023047,0.0023047,0.0023047
1129,0.058648,0.057224,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022981,0.0022981,0.0022981
1130,0.062378,0.084298,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022915,0.0022915,0.0022915
1131,0.060038,0.080905,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022849,0.0022849,0.0022849
1132,0.061154,0.075859,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022783,0.0022783,0.0022783
1133,0.061825,0.064175,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022717,0.0022717,0.0022717
1134,0.060615,0.059016,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022652,0.0022652,0.0022652
1135,0.064784,0.075025,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022586,0.0022586,0.0022586
1136,0.060575,0.096109,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022521,0.0022521,0.0022521
1137,0.05766,0.059216,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022456,0.0022456,0.0022456
1138,0.058901,0.065752,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022391,0.0022391,0.0022391
1139,0.0615,0.083667,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022326,0.0022326,0.0022326
1140,0.06538,0.086616,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022261,0.0022261,0.0022261
1141,0.064266,0.065137,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022196,0.0022196,0.0022196
1142,0.054658,0.053584,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022132,0.0022132,0.0022132
1143,0.055603,0.053356,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022068,0.0022068,0.0022068
1144,0.063501,0.076894,0,0.37105,0.30769,0.22108,0.067109,0.086083,0.11645,0,0.0022004,0.0022004,0.0022004
1145,0.066843,0.092841,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021939,0.0021939,0.0021939
1146,0.061671,0.062514,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021876,0.0021876,0.0021876
1147,0.05793,0.075172,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021812,0.0021812,0.0021812
1148,0.057068,0.064593,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021748,0.0021748,0.0021748
1149,0.06039,0.065484,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021685,0.0021685,0.0021685
1150,0.059788,0.088714,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021622,0.0021622,0.0021622
1151,0.063143,0.068979,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021558,0.0021558,0.0021558
1152,0.062083,0.082503,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021495,0.0021495,0.0021495
1153,0.06409,0.084192,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021433,0.0021433,0.0021433
1154,0.062153,0.054777,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.002137,0.002137,0.002137
1155,0.065339,0.053012,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021307,0.0021307,0.0021307
1156,0.064456,0.066126,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021245,0.0021245,0.0021245
1157,0.062428,0.085456,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021183,0.0021183,0.0021183
1158,0.060219,0.10311,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021121,0.0021121,0.0021121
1159,0.063409,0.071597,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0021059,0.0021059,0.0021059
1160,0.056247,0.051131,0,0.42042,0.30769,0.26149,0.069704,0.085853,0.117,0,0.0020997,0.0020997,0.0020997
1161,0.063846,0.078248,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020935,0.0020935,0.0020935
1162,0.060044,0.081352,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020874,0.0020874,0.0020874
1163,0.063017,0.066042,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020812,0.0020812,0.0020812
1164,0.060763,0.074829,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020751,0.0020751,0.0020751
1165,0.061107,0.075401,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.002069,0.002069,0.002069
1166,0.063281,0.095425,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020629,0.0020629,0.0020629
1167,0.062088,0.074332,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020568,0.0020568,0.0020568
1168,0.057301,0.059633,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020508,0.0020508,0.0020508
1169,0.063805,0.063652,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020447,0.0020447,0.0020447
1170,0.060737,0.079126,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020387,0.0020387,0.0020387
1171,0.060952,0.063028,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020327,0.0020327,0.0020327
1172,0.066882,0.11265,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020267,0.0020267,0.0020267
1173,0.059274,0.063132,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020207,0.0020207,0.0020207
1174,0.061258,0.066497,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020147,0.0020147,0.0020147
1175,0.067828,0.058688,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020088,0.0020088,0.0020088
1176,0.066194,0.065232,0,0.41631,0.28846,0.24541,0.06468,0.085857,0.11729,0,0.0020028,0.0020028,0.0020028
1177,0.058829,0.060708,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019969,0.0019969,0.0019969
1178,0.061992,0.058442,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.001991,0.001991,0.001991
1179,0.057745,0.072773,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019851,0.0019851,0.0019851
1180,0.060645,0.078818,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019792,0.0019792,0.0019792
1181,0.057363,0.058761,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019734,0.0019734,0.0019734
1182,0.063612,0.073158,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019675,0.0019675,0.0019675
1183,0.063887,0.078173,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019617,0.0019617,0.0019617
1184,0.064203,0.095412,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019559,0.0019559,0.0019559
1185,0.059759,0.078216,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019501,0.0019501,0.0019501
1186,0.064307,0.094734,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019443,0.0019443,0.0019443
1187,0.058172,0.064198,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019385,0.0019385,0.0019385
1188,0.058928,0.067207,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019328,0.0019328,0.0019328
1189,0.059065,0.077931,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.001927,0.001927,0.001927
1190,0.061713,0.073757,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019213,0.0019213,0.0019213
1191,0.060971,0.075915,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019156,0.0019156,0.0019156
1192,0.060235,0.078945,0,0.39293,0.32692,0.25462,0.058799,0.085938,0.11716,0,0.0019099,0.0019099,0.0019099
1193,0.061884,0.067872,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0019043,0.0019043,0.0019043
1194,0.061256,0.10167,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018986,0.0018986,0.0018986
1195,0.058415,0.061873,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018929,0.0018929,0.0018929
1196,0.060461,0.092912,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018873,0.0018873,0.0018873
1197,0.05926,0.084322,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018817,0.0018817,0.0018817
1198,0.058877,0.071965,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018761,0.0018761,0.0018761
1199,0.060375,0.07268,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018705,0.0018705,0.0018705
1200,0.060058,0.060662,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.001865,0.001865,0.001865
1201,0.063755,0.065527,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018594,0.0018594,0.0018594
1202,0.061458,0.075218,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018539,0.0018539,0.0018539
1203,0.060582,0.056159,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018484,0.0018484,0.0018484
1204,0.061376,0.069391,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018429,0.0018429,0.0018429
1205,0.064407,0.076412,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018374,0.0018374,0.0018374
1206,0.061904,0.09425,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018319,0.0018319,0.0018319
1207,0.055951,0.057611,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.0018265,0.0018265,0.0018265
1208,0.055131,0.055824,0,0.47124,0.32692,0.25425,0.065602,0.085752,0.11897,0,0.001821,0.001821,0.001821
1209,0.066939,0.09735,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0018156,0.0018156,0.0018156
1210,0.055493,0.057336,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0018102,0.0018102,0.0018102
1211,0.061934,0.087558,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0018048,0.0018048,0.0018048
1212,0.059758,0.051237,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017995,0.0017995,0.0017995
1213,0.06102,0.064492,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017941,0.0017941,0.0017941
1214,0.061593,0.069942,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017888,0.0017888,0.0017888
1215,0.064249,0.089452,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017834,0.0017834,0.0017834
1216,0.062854,0.055988,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017781,0.0017781,0.0017781
1217,0.062739,0.052801,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017728,0.0017728,0.0017728
1218,0.059645,0.11183,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017676,0.0017676,0.0017676
1219,0.063445,0.08499,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017623,0.0017623,0.0017623
1220,0.056651,0.077645,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017571,0.0017571,0.0017571
1221,0.059784,0.085017,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017519,0.0017519,0.0017519
1222,0.063124,0.074208,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017466,0.0017466,0.0017466
1223,0.060933,0.081676,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017415,0.0017415,0.0017415
1224,0.056222,0.073107,0,0.45943,0.32692,0.26901,0.062847,0.086002,0.1194,0,0.0017363,0.0017363,0.0017363
1225,0.058099,0.054797,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0017311,0.0017311,0.0017311
1226,0.063049,0.083214,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.001726,0.001726,0.001726
1227,0.057454,0.088815,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0017209,0.0017209,0.0017209
1228,0.060448,0.0728,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0017157,0.0017157,0.0017157
1229,0.060361,0.10117,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0017107,0.0017107,0.0017107
1230,0.057565,0.08485,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0017056,0.0017056,0.0017056
1231,0.060509,0.09228,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0017005,0.0017005,0.0017005
1232,0.060306,0.087808,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016955,0.0016955,0.0016955
1233,0.070206,0.078338,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016905,0.0016905,0.0016905
1234,0.063049,0.11465,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016854,0.0016854,0.0016854
1235,0.065021,0.095751,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016805,0.0016805,0.0016805
1236,0.058748,0.086236,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016755,0.0016755,0.0016755
1237,0.062336,0.065956,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016705,0.0016705,0.0016705
1238,0.062891,0.082479,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016656,0.0016656,0.0016656
1239,0.062593,0.078476,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016607,0.0016607,0.0016607
1240,0.060569,0.084262,0,0.43585,0.32686,0.28034,0.072782,0.086177,0.12039,0,0.0016558,0.0016558,0.0016558
1241,0.060006,0.092413,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016509,0.0016509,0.0016509
1242,0.061696,0.081567,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.001646,0.001646,0.001646
1243,0.058915,0.083162,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016411,0.0016411,0.0016411
1244,0.063706,0.075583,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016363,0.0016363,0.0016363
1245,0.05601,0.076342,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016315,0.0016315,0.0016315
1246,0.060746,0.05079,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016267,0.0016267,0.0016267
1247,0.058585,0.075744,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016219,0.0016219,0.0016219
1248,0.056476,0.08693,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016171,0.0016171,0.0016171
1249,0.059741,0.068254,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016123,0.0016123,0.0016123
1250,0.057893,0.057385,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016076,0.0016076,0.0016076
1251,0.06213,0.10754,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0016029,0.0016029,0.0016029
1252,0.063406,0.065587,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0015982,0.0015982,0.0015982
1253,0.060611,0.1015,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0015935,0.0015935,0.0015935
1254,0.063907,0.10013,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0015888,0.0015888,0.0015888
1255,0.057593,0.089491,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0015842,0.0015842,0.0015842
1256,0.061651,0.056898,0,0.38274,0.32692,0.27556,0.073074,0.086287,0.12216,0,0.0015795,0.0015795,0.0015795
1257,0.061908,0.078991,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015749,0.0015749,0.0015749
1258,0.06098,0.086356,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015703,0.0015703,0.0015703
1259,0.056557,0.067106,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015657,0.0015657,0.0015657
1260,0.060176,0.065026,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015612,0.0015612,0.0015612
1261,0.059979,0.09192,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015566,0.0015566,0.0015566
1262,0.06366,0.069399,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015521,0.0015521,0.0015521
1263,0.06428,0.090602,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015476,0.0015476,0.0015476
1264,0.061412,0.081317,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015431,0.0015431,0.0015431
1265,0.064044,0.069612,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015386,0.0015386,0.0015386
1266,0.059257,0.085065,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015341,0.0015341,0.0015341
1267,0.060798,0.057175,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015297,0.0015297,0.0015297
1268,0.059048,0.069552,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015253,0.0015253,0.0015253
1269,0.062902,0.10492,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015209,0.0015209,0.0015209
1270,0.067139,0.06969,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015165,0.0015165,0.0015165
1271,0.059764,0.060154,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015121,0.0015121,0.0015121
1272,0.053714,0.053369,0,0.33968,0.32646,0.24187,0.069291,0.086254,0.12255,0,0.0015077,0.0015077,0.0015077
1273,0.060021,0.092558,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0015034,0.0015034,0.0015034
1274,0.058109,0.068543,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014991,0.0014991,0.0014991
1275,0.060151,0.06478,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014948,0.0014948,0.0014948
1276,0.058562,0.068275,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014905,0.0014905,0.0014905
1277,0.057161,0.052708,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014862,0.0014862,0.0014862
1278,0.064244,0.083338,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014819,0.0014819,0.0014819
1279,0.059582,0.065432,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014777,0.0014777,0.0014777
1280,0.061033,0.080922,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014735,0.0014735,0.0014735
1281,0.056938,0.055558,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014693,0.0014693,0.0014693
1282,0.062292,0.084596,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014651,0.0014651,0.0014651
1283,0.061966,0.085012,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.001461,0.001461,0.001461
1284,0.063228,0.061792,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014568,0.0014568,0.0014568
1285,0.061285,0.097225,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014527,0.0014527,0.0014527
1286,0.058721,0.067083,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014486,0.0014486,0.0014486
1287,0.061388,0.097825,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014445,0.0014445,0.0014445
1288,0.060788,0.074453,0,0.36303,0.30769,0.22855,0.069459,0.086673,0.12194,0,0.0014404,0.0014404,0.0014404
1289,0.057316,0.053443,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014363,0.0014363,0.0014363
1290,0.056338,0.052098,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014323,0.0014323,0.0014323
1291,0.059967,0.085688,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014283,0.0014283,0.0014283
1292,0.055922,0.071842,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014243,0.0014243,0.0014243
1293,0.062415,0.076788,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014203,0.0014203,0.0014203
1294,0.05945,0.064272,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014163,0.0014163,0.0014163
1295,0.057951,0.069668,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014124,0.0014124,0.0014124
1296,0.056008,0.061717,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014084,0.0014084,0.0014084
1297,0.059061,0.072852,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014045,0.0014045,0.0014045
1298,0.057116,0.064318,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0014006,0.0014006,0.0014006
1299,0.06488,0.072716,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0013967,0.0013967,0.0013967
1300,0.062849,0.075033,0,0.39913,0.30769,0.23595,0.073789,0.08549,0.12201,0,0.0013929,0.0013929,0.0013929
